1712376000000,67788.00000000,68232.14000000,67602.00000000,67992.02000000,3070.43208000,1712390399999,208708135.13076310,197628,1449.68172000,98553990.44035370,0
1712390400000,67992.02000000,68120.00000000,67615.22000000,67668.16000000,2642.86157000,1712404799999,179355544.00524030,144881,1305.66874000,88604546.28260180,0
1712404800000,67668.16000000,68299.00000000,67527.78000000,68104.00000000,3568.26804000,1712419199999,242261809.18328450,229802,1735.60054000,117862204.68410500,0
1712419200000,68104.01000000,68484.09000000,67948.83000000,68259.98000000,2363.11858000,1712433599999,161226876.53416100,155337,1228.16209000,83810431.43392530,0
1712433600000,68259.99000000,69692.00000000,68166.66000000,68896.00000000,5312.83251000,1712447999999,366362465.33669400,271766,3025.64332000,208683202.96516420,0
1712448000000,68896.00000000,69777.00000000,68824.00000000,69408.05000000,4070.31150000,1712462399999,282385375.44978840,213460,2121.18903000,147173927.29301070,0
1712462400000,69408.04000000,69493.98000000,69053.97000000,69364.01000000,2506.83696000,1712476799999,173728700.57995130,175081,1284.75338000,89040541.38144790,0
1712476800000,69364.00000000,69555.00000000,69199.01000000,69357.00000000,2408.97704000,1712491199999,167157919.09209370,148277,1093.10887000,75848975.48574570,0
1712491200000,69357.00000000,69886.03000000,69210.00000000,69543.74000000,3508.85654000,1712505599999,243836467.14683830,218568,1931.70463000,134251625.38875280,0
1712505600000,69543.73000000,70326.29000000,68849.77000000,69068.01000000,6365.63132000,1712519999999,443878390.17652710,322252,3385.57830000,236214097.97809930,0
1712520000000,69068.01000000,69477.18000000,68901.00000000,69360.39000000,2674.13097000,1712534399999,185226520.74037880,191410,1333.56977000,92377607.00122480,0
1712534400000,69360.38000000,69841.03000000,69043.24000000,69458.95000000,2783.56347000,1712548799999,193134623.29719550,200688,1307.08766000,90711943.32195260,0
1712548800000,69458.95000000,70850.00000000,69280.00000000,70698.63000000,5743.89017000,1712563199999,403337854.53369940,279554,3193.74706000,224310272.02169420,0
1712563200000,70698.64000000,72650.00000000,70642.00000000,72404.00000000,17583.55254000,1712577599999,1264448435.84428490,663708,10400.42995000,747849744.94323220,0
1712577600000,72404.00000000,72797.99000000,71245.17000000,71773.98000000,11394.24682000,1712591999999,820255452.80270900,518051,6178.09424000,444775546.85983780,0
1712592000000,71773.98000000,72104.05000000,71300.00000000,71766.00000000,5209.50842000,1712606399999,373858715.94811330,227649,2765.20259000,198466083.71943230,0
1712606400000,71766.00000000,72000.00000000,71500.37000000,71620.00000000,3009.11482000,1712620799999,215818227.23694010,147375,1465.34337000,105096310.85020490,0
1712620800000,71620.00000000,71758.19000000,70833.33000000,71285.00000000,4291.79016000,1712635199999,306100042.57836530,216717,2130.04618000,151931152.97276970,0
1712635200000,71285.00000000,71339.79000000,70110.00000000,70383.99000000,6190.35905000,1712649599999,438203908.57811790,299166,2790.52565000,197551134.21537290,0
1712649600000,70383.98000000,70905.26000000,69576.61000000,70794.85000000,6972.66696000,1712663999999,490454918.21003840,296290,3297.35912000,231981916.21728620,0
1712664000000,70794.84000000,70977.00000000,68535.03000000,69264.00000000,12156.24815000,1712678399999,847082718.69886530,530169,5740.60848000,400123622.34442860,0
1712678400000,69264.00000000,69320.00000000,68210.00000000,69000.77000000,6642.90689000,1712692799999,456960868.05110990,306635,3379.20563000,232503704.05935900,0
1712692800000,69000.78000000,69439.60000000,68888.47000000,69146.00000000,3039.93121000,1712707199999,210204965.52561070,155180,1558.79250000,107774055.42883580,0
1712707200000,69146.00000000,69594.15000000,68466.63000000,69150.18000000,4540.58603000,1712721599999,313194698.16644800,263921,2232.78426000,154025331.95046350,0
1712721600000,69150.18000000,69515.00000000,69005.55000000,69336.28000000,2643.50253000,1712735999999,183166054.63776470,138867,1266.06014000,87720287.66800180,0
1712736000000,69336.27000000,69336.28000000,68629.99000000,69043.00000000,4809.39998000,1712750399999,331569783.15690650,252749,2201.82198000,151785067.42432670,0
1712750400000,69043.00000000,69204.28000000,67518.00000000,68657.32000000,13749.00779000,1712764799999,938241292.68597170,538748,6305.97436000,430402689.30433720,0
1712764800000,68657.31000000,70098.89000000,68556.00000000,70083.99000000,9298.63372000,1712779199999,645079117.59354620,395342,4560.45891000,316357894.22136160,0
1712779200000,70084.00000000,71172.08000000,69581.03000000,70631.08000000,6964.89372000,1712793599999,490314024.57516710,262543,3702.24844000,260731733.16333190,0
1712793600000,70631.08000000,71062.00000000,70285.13000000,70851.67000000,4013.72496000,1712807999999,283723313.37939990,208555,2117.15665000,149663298.49041530,0
1712808000000,70851.66000000,71305.89000000,70378.11000000,70735.99000000,3777.07402000,1712822399999,267276891.07335920,206993,1708.57664000,120926697.26464850,0
1712822400000,70736.00000000,71256.27000000,69881.31000000,69983.16000000,5151.60119000,1712836799999,363893491.33643710,271441,2529.46662000,178714522.61497830,0
1712836800000,69983.16000000,71100.00000000,69567.21000000,70000.00000000,11347.13026000,1712851199999,797009539.91028460,540917,5979.50032000,420028790.78336590,0
1712851200000,70000.00000000,70529.73000000,69574.88000000,70459.67000000,4574.37082000,1712865599999,320840748.19469410,254610,2271.11587000,159297700.04003630,0
1712865600000,70459.67000000,70746.09000000,69804.87000000,70006.23000000,3053.35470000,1712879999999,214729290.72208300,176479,1302.67514000,91618981.54230830,0
1712880000000,70006.22000000,70996.91000000,70002.22000000,70977.27000000,4545.17393000,1712894399999,320965681.84486150,194973,2442.66460000,172530911.66379840,0
1712894400000,70977.27000000,71227.46000000,70566.02000000,70764.01000000,3687.50378000,1712908799999,261380774.66787460,186949,1630.11676000,115557270.16085780,0
1712908800000,70764.00000000,70972.00000000,70509.58000000,70904.01000000,3928.05462000,1712923199999,277911615.26421720,220121,1747.75354000,123653878.94602400,0
1712923200000,70904.00000000,70975.54000000,69236.95000000,69347.30000000,10668.68172000,1712937599999,744967842.56112640,519826,4570.11331000,319105529.43274980,0
